1,1195,16.129032258064516
1,417,16.129032258064516
1,383,16.129032258064516
1,375,16.129032258064516
1,358,16.129032258064516
1,378,16.129032258064516
1,364,16.129032258064516
1,339,16.129032258064516
1,322,16.129032258064516
1,299,16.129032258064516
1,314,16.129032258064516
1,359,16.129032258064516
1,284,16.129032258064516
1,288,16.129032258064516
1,271,16.129032258064516
1,330,16.129032258064516
1,302,16.129032258064516
1,281,16.129032258064516
1,304,16.129032258064516
1,355,16.129032258064516
1,365,16.129032258064516
1,410,16.129032258064516
1,422,16.129032258064516
1,348,16.129032258064516
1,304,16.129032258064516
1,289,16.129032258064516
1,316,16.129032258064516
1,329,16.129032258064516
1,306,16.129032258064516
1,308,16.129032258064516
1,351,16.129032258064516
